circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
habsiguda,habsiguda,habsiguda,habsiguda,nacharam extn.,domestic,1,42,42.0,6971.0,50.22
habsiguda,habsiguda,habsiguda,habsiguda,nagendra nagar,domestic,1,177,175.0,45340.0,679.0
habsiguda,habsiguda,habsiguda,habsiguda,new found land,domestic,1,170,159.0,45480.0,685.5
habsiguda,habsiguda,habsiguda,habsiguda,opp. ccmb,domestic,1,23,21.0,1684.0,38.0
habsiguda,habsiguda,habsiguda,habsiguda,pt colony,domestic,1,130,128.0,17341.0,145.1
habsiguda,habsiguda,habsiguda,habsiguda,rajiv nagar,domestic,1,323,310.0,64779.0,644.59
habsiguda,habsiguda,habsiguda,habsiguda,rajiv nagar ii police quters,domestic,1,60,58.0,2531.0,60.0
habsiguda,habsiguda,habsiguda,habsiguda,ravindra nagar,domestic,1,653,647.0,115565.0,1549.76
habsiguda,habsiguda,habsiguda,habsiguda,ravindra nagar - i,domestic,1,1134,1121.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,habsiguda,ravindra nagar-2,domestic,1,573,566.0,95416.0,1202.82
habsiguda,habsiguda,habsiguda,habsiguda,satyanarayana swamy nagar,domestic,1,454,453.0,88294.0,1125.98
habsiguda,habsiguda,habsiguda,habsiguda,scientist colony,domestic,1,150,148.0,35470.0,510.0
habsiguda,habsiguda,habsiguda,mallapur,s v nagar-ii,domestic,1,527,521.0,66639.0,687.3
habsiguda,habsiguda,habsiguda,mallapur,s v narsimha,domestic,1,377,374.0,45224.0,487.3
habsiguda,habsiguda,habsiguda,mallapur,sai baba temple,domestic,1,210,208.0,24961.0,281.57
habsiguda,habsiguda,habsiguda,mallapur,sai towers,domestic,1,363,360.0,55582.0,798.78
habsiguda,habsiguda,habsiguda,mallapur,seven tempels,domestic,1,219,212.0,24365.0,261.45
habsiguda,habsiguda,habsiguda,mallapur,shakthi sai nagar,domestic,1,324,322.0,43337.0,494.8
habsiguda,habsiguda,habsiguda,mallapur,shiva hotel,domestic,1,139,139.0,20533.0,201.82
habsiguda,habsiguda,habsiguda,mallapur,sri thrirumala miliniam,domestic,1,60,60.0,8241.0,300.0
habsiguda,habsiguda,habsiguda,mallapur,sri vivekananda colony,domestic,1,315,311.0,40429.0,363.28
habsiguda,habsiguda,habsiguda,mallapur,srinivasa school,domestic,1,435,432.0,49608.0,634.03
habsiguda,habsiguda,habsiguda,mallapur,subash nagar,domestic,1,124,121.0,12022.0,115.64
habsiguda,habsiguda,habsiguda,mallapur,surya nagar-ii,domestic,1,225,224.0,22007.0,299.3
habsiguda,habsiguda,habsiguda,mallapur,udai nagar colony,domestic,1,487,478.0,48573.0,596.04
habsiguda,habsiguda,habsiguda,mallapur,venkata ramana colony mallapur,domestic,1,422,415.0,56584.0,929.0
habsiguda,habsiguda,habsiguda,mallapur,water tank,domestic,1,348,337.0,39171.0,413.79
habsiguda,habsiguda,habsiguda,nacharam,ambedkar nagar,domestic,1,616,604.0,75293.0,529.63
habsiguda,habsiguda,habsiguda,nacharam,annapurna colony,domestic,1,1059,1047.0,145090.0,1538.68
habsiguda,habsiguda,habsiguda,nacharam,ap food huts,domestic,1,136,129.0,7073.0,32.64
habsiguda,habsiguda,habsiguda,nacharam,baba nagar,domestic,1,724,714.0,92454.0,750.27
habsiguda,habsiguda,habsiguda,nacharam,baba nagar-2,domestic,1,555,554.0,61054.0,531.7
habsiguda,habsiguda,habsiguda,nacharam,durga nagar,domestic,1,836,810.0,94340.0,863.41
habsiguda,habsiguda,habsiguda,habsiguda,sneha nagar,domestic,1,382,379.0,82115.0,1060.4
habsiguda,habsiguda,habsiguda,habsiguda,snehapuri,domestic,1,1021,989.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,habsiguda,srinagar colony,domestic,1,376,369.0,76206.0,705.99
habsiguda,habsiguda,habsiguda,habsiguda,vasanthvihar colony,domestic,1,960,944.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,habsiguda,vignanpuri,domestic,1,117,116.0,11955.0,184.38
habsiguda,habsiguda,habsiguda,habsiguda,vikrampuri,domestic,1,790,774.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,habsiguda,vivekananda nagar,domestic,1,853,844.0,167149.0,1969.69
habsiguda,habsiguda,habsiguda,habsiguda,vst colony,domestic,1,425,418.0,47983.0,535.16
habsiguda,habsiguda,habsiguda,habsiguda,vst colony-2,domestic,1,561,555.0,69330.0,734.56
habsiguda,habsiguda,habsiguda,habsiguda,vst. colony,domestic,1,513,507.0,60673.0,656.08
habsiguda,habsiguda,habsiguda,habsiguda,vst. quarters,domestic,1,119,119.0,15450.0,111.6
habsiguda,habsiguda,habsiguda,habsiguda,zaheera nagar,domestic,1,182,173.0,32797.0,474.0
habsiguda,habsiguda,habsiguda,habsiguda,indira nagar,domestic,1,1,1.0,373.0,5.0
habsiguda,habsiguda,habsiguda,mallapur,3a3b,domestic,1,11,11.0,26783.0,161.94
habsiguda,habsiguda,habsiguda,mallapur,annapurna colony,domestic,1,777,769.0,115457.0,1322.31
habsiguda,habsiguda,habsiguda,mallapur,ashok nagar,domestic,1,844,830.0,92480.0,862.58
habsiguda,habsiguda,habsiguda,mallapur,baba nagar mallapur,domestic,1,674,665.0,90155.0,1208.98
habsiguda,habsiguda,habsiguda,mallapur,bank colony,domestic,1,254,253.0,29043.0,387.52
habsiguda,habsiguda,habsiguda,mallapur,beerappa gadda,domestic,1,351,344.0,38261.0,396.39
habsiguda,habsiguda,habsiguda,nacharam,hanuman nagar,domestic,1,156,151.0,20317.0,158.0
habsiguda,habsiguda,habsiguda,nacharam,ida nacharam,domestic,1,29,13.0,33694.0,235.0
habsiguda,habsiguda,habsiguda,nacharam,indira nagar-2,domestic,1,887,877.0,122989.0,1086.75
habsiguda,habsiguda,habsiguda,nacharam,indra nagar,domestic,1,846,826.0,108124.0,1037.96
habsiguda,habsiguda,habsiguda,nacharam,janapriya eng,domestic,1,99,99.0,16296.0,217.26
habsiguda,habsiguda,habsiguda,nacharam,karthikaya nagar apts,domestic,1,962,956.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,nacharam,karthikeya nagar,domestic,1,620,611.0,109071.0,1348.18
habsiguda,habsiguda,habsiguda,nacharam,koundinya nagar,domestic,1,340,332.0,45871.0,602.0
habsiguda,habsiguda,habsiguda,nacharam,nacharam,domestic,1,3,1.0,3484.0,40.0
habsiguda,habsiguda,habsiguda,nacharam,nacharam (v),domestic,1,1013,987.0,110297.0,1080.89
habsiguda,habsiguda,habsiguda,nacharam,pochammatemple ap col,domestic,1,982,973.0,122041.0,1195.86
habsiguda,habsiguda,habsiguda,nacharam,raghavendra nagar,domestic,1,914,881.0,145642.0,1765.95
habsiguda,habsiguda,habsiguda,nacharam,raghavendra nagar-2,domestic,1,1202,1195.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,nacharam,raheja vista,domestic,1,393,393.0,93552.0,1965.0
habsiguda,habsiguda,habsiguda,nacharam,ramreddy colony,domestic,1,914,913.0,138540.0,1404.98
habsiguda,habsiguda,habsiguda,nacharam,ravindra nagar,domestic,1,1008,1001.0,180809.625,1969.69
habsiguda,habsiguda,habsiguda,nacharam,savarkar nagar,domestic,1,547,494.0,84176.0,1194.24
habsiguda,habsiguda,habsiguda,nacharam,shanthi gardens,domestic,1,526,522.0,146530.0,1846.86
habsiguda,habsiguda,habsiguda,nacharam,singam cheruvu,domestic,1,186,133.0,14746.0,148.26
habsiguda,habsiguda,habsiguda,nacharam,sriram nagar,domestic,1,408,404.0,55066.0,406.8
habsiguda,habsiguda,habsiguda,nacharam,veere reddy nagar,domestic,1,579,567.0,98905.0,1058.28
habsiguda,habsiguda,habsiguda,nacharam,yerrakunta,domestic,1,494,479.0,60046.0,417.1
habsiguda,habsiguda,uppal,boduppal,akruthi township,domestic,1,445,440.0,79898.0,1969.69
habsiguda,habsiguda,uppal,boduppal,ammavari temple dwaraka nagar,domestic,1,607,600.0,80881.0,857.76
habsiguda,habsiguda,uppal,boduppal,anand nagar,domestic,1,368,368.0,36868.0,492.6
habsiguda,habsiguda,uppal,boduppal,ashok nagar,domestic,1,641,631.0,71074.0,953.04
habsiguda,habsiguda,uppal,boduppal,ashok nagar pochamma temple,domestic,1,505,504.0,53335.0,631.28
habsiguda,habsiguda,uppal,boduppal,b l nagar,domestic,1,877,867.0,138649.0,1261.0
habsiguda,habsiguda,uppal,boduppal,balachitta nagar,domestic,1,846,800.0,88398.0,1082.0
habsiguda,habsiguda,uppal,boduppal,bell colony,domestic,1,373,359.0,55075.0,640.0
habsiguda,habsiguda,uppal,boduppal,bhavani nagar,domestic,1,343,342.0,46840.0,445.12
habsiguda,habsiguda,uppal,boduppal,bheem reddy colony-ii,domestic,1,1076,1067.0,117457.0,1733.52
habsiguda,habsiguda,uppal,boduppal,bheem reddy colony-iii,domestic,1,729,722.0,86913.0,1091.78
habsiguda,habsiguda,uppal,boduppal,boduppal,domestic,1,1,1.0,0.0,2.0
habsiguda,habsiguda,uppal,boduppal,bommak brothers colony,domestic,1,618,611.0,79486.0,933.6
habsiguda,habsiguda,uppal,boduppal,brundhavan colony,domestic,1,1095,1081.0,139814.0,1551.75
habsiguda,habsiguda,uppal,boduppal,dwarakanagar ph-2,domestic,1,855,831.0,110897.0,1422.02
habsiguda,habsiguda,uppal,boduppal,east brundavan laxmi nagar,domestic,1,545,543.0,81452.0,963.59
habsiguda,habsiguda,uppal,boduppal,gayathri nagar-bell colony,domestic,1,476,466.0,59112.0,706.26
habsiguda,habsiguda,uppal,boduppal,gayatri anjaneya nagar,domestic,1,494,490.0,72753.0,768.92
habsiguda,habsiguda,uppal,boduppal,gayatri nagar duplex,domestic,1,310,307.0,45028.0,504.4
habsiguda,habsiguda,uppal,boduppal,gowthami nagar,domestic,1,1,317.0,0.0,1.0
habsiguda,habsiguda,uppal,boduppal,hanuman nagar,domestic,1,631,611.0,70270.0,813.32
habsiguda,habsiguda,uppal,boduppal,hv li-1,domestic,1,17,15.0,26739.0,292.0
habsiguda,habsiguda,uppal,boduppal,hv li-2,domestic,1,3,3.0,507.0,19.73
habsiguda,habsiguda,uppal,boduppal,i.i.c.t colony,domestic,1,407,401.0,46769.0,681.46
habsiguda,sainikpuri,a s rao nagar,a s rao nagar,pragathi nagar,domestic,1,627,622.0,85840.0,1121.87
habsiguda,sainikpuri,a s rao nagar,a s rao nagar,ragavendra hospital back side,domestic,1,737,729.0,117954.0,1360.69
habsiguda,sainikpuri,a s rao nagar,a s rao nagar,south kamala nagar,domestic,1,885,865.0,141227.0,1608.77
habsiguda,sainikpuri,a s rao nagar,moulaali,andal nagar,domestic,1,288,273.0,49513.0,645.44
habsiguda,sainikpuri,a s rao nagar,moulaali,aphb colony,domestic,1,1030,1013.0,133887.0,1412.04
habsiguda,sainikpuri,a s rao nagar,moulaali,aphb-ews,domestic,1,279,275.0,35259.0,294.91
habsiguda,sainikpuri,a s rao nagar,moulaali,aphb-lig,domestic,1,399,397.0,49760.0,544.29
habsiguda,sainikpuri,a s rao nagar,moulaali,aphb-mig,domestic,1,897,880.0,119402.0,1160.4
habsiguda,sainikpuri,a s rao nagar,moulaali,bagh-e-hydri,domestic,1,227,217.0,37578.0,246.98
habsiguda,sainikpuri,a s rao nagar,moulaali,bakshiguda,domestic,1,566,518.0,57854.0,501.65
habsiguda,sainikpuri,a s rao nagar,moulaali,chaithanya nagar,domestic,1,76,59.0,7102.0,56.7
habsiguda,sainikpuri,a s rao nagar,moulaali,dr.krishna nagar,domestic,1,332,287.0,35851.0,331.54
habsiguda,sainikpuri,a s rao nagar,moulaali,dr.krishna nagar adma school,domestic,1,363,348.0,42113.0,398.66
habsiguda,sainikpuri,a s rao nagar,moulaali,east jawahar nagar,domestic,1,961,929.0,156541.0,1969.69
habsiguda,sainikpuri,a s rao nagar,moulaali,gopal nagar,domestic,1,180,163.0,26942.0,239.4
habsiguda,sainikpuri,a s rao nagar,moulaali,hanuman nagar,domestic,1,842,779.0,91768.0,859.55
habsiguda,sainikpuri,a s rao nagar,moulaali,hanuman nagar- ii,domestic,1,425,419.0,53999.0,453.34
habsiguda,sainikpuri,a s rao nagar,moulaali,hv-i,domestic,1,3,3.0,577.0,12.0
habsiguda,sainikpuri,a s rao nagar,moulaali,indira nagar,domestic,1,1248,1241.0,169456.0,1828.94
habsiguda,sainikpuri,a s rao nagar,moulaali,indra nagar phase i,domestic,1,759,744.0,83772.0,749.2
habsiguda,habsiguda,uppal,boduppal,keshav nagar,domestic,1,562,556.0,94218.0,1542.0
habsiguda,habsiguda,uppal,boduppal,kiran international school,domestic,1,368,367.0,54520.0,698.26
habsiguda,habsiguda,uppal,boduppal,laxmi nagar,domestic,1,714,704.0,95222.0,1209.42
habsiguda,habsiguda,uppal,boduppal,mahalaxmi nagar,domestic,1,569,564.0,61721.0,685.5
habsiguda,habsiguda,uppal,boduppal,manasani colony,domestic,1,589,569.0,79254.0,876.94
habsiguda,habsiguda,uppal,boduppal,manikanta nagar,domestic,1,398,398.0,62161.0,548.26
habsiguda,habsiguda,uppal,boduppal,nin colony,domestic,1,683,661.0,77369.0,1046.3
habsiguda,habsiguda,uppal,boduppal,old village boduppal,domestic,1,557,523.0,55840.0,650.69
habsiguda,habsiguda,uppal,boduppal,penta reddy colony,domestic,1,577,576.0,72991.0,838.0
habsiguda,habsiguda,uppal,boduppal,prashanth nagar,domestic,1,302,294.0,42801.0,556.0
habsiguda,habsiguda,uppal,boduppal,raghavenra nagar,domestic,1,822,802.0,115102.0,1295.34
habsiguda,habsiguda,uppal,boduppal,rajalingam colony ph-i,domestic,1,382,380.0,64443.0,659.0
habsiguda,habsiguda,uppal,boduppal,rajalingam colony ph-ii,domestic,1,374,373.0,56632.0,556.0
habsiguda,habsiguda,uppal,boduppal,s c basti,domestic,1,311,297.0,36872.0,379.06
habsiguda,habsiguda,uppal,boduppal,sai bhavani nagar substation,domestic,1,529,512.0,70469.0,822.0
habsiguda,habsiguda,uppal,boduppal,sai maruthi nagar,domestic,1,649,640.0,93147.0,1104.92
habsiguda,habsiguda,uppal,boduppal,sai ram nagar,domestic,1,596,594.0,81080.0,1022.1
habsiguda,habsiguda,uppal,boduppal,saraswathi colony,domestic,1,886,872.0,116260.0,1323.84
habsiguda,habsiguda,uppal,boduppal,siddivinayaka nagar,domestic,1,723,706.0,90242.0,1017.24
habsiguda,habsiguda,uppal,boduppal,sri laxmi nagar colony,domestic,1,942,925.0,116656.0,1270.75
habsiguda,habsiguda,uppal,boduppal,suraj nagar,domestic,1,432,423.0,48845.0,550.0
habsiguda,habsiguda,uppal,boduppal,telephone colony,domestic,1,828,801.0,93802.0,1138.8
habsiguda,habsiguda,uppal,boduppal,telephone colony-ii,domestic,1,692,684.0,82539.0,1135.98
habsiguda,habsiguda,uppal,boduppal,uday nagar,domestic,1,1138,1128.0,142983.0,1760.46
habsiguda,sainikpuri,a s rao nagar,moulaali,jawahar nagar,domestic,1,1070,1054.0,180809.625,1969.69
habsiguda,sainikpuri,a s rao nagar,moulaali,kailasagiri,domestic,1,377,295.0,29819.0,195.58
habsiguda,sainikpuri,a s rao nagar,moulaali,kailasagiri - iii,domestic,1,171,167.0,18386.0,106.02
habsiguda,sainikpuri,a s rao nagar,moulaali,kailasagiri - iv,domestic,1,209,198.0,20775.0,138.28
habsiguda,sainikpuri,a s rao nagar,moulaali,kailasagiri -ii,domestic,1,225,218.0,22115.0,127.54
habsiguda,sainikpuri,a s rao nagar,moulaali,kapra street light,domestic,1,1,1.0,83.0,1.0
habsiguda,sainikpuri,a s rao nagar,moulaali,kasturiba nagar,domestic,1,391,384.0,54052.0,400.22
habsiguda,sainikpuri,a s rao nagar,moulaali,krishna nagar - iii,domestic,1,444,440.0,62924.0,704.74
habsiguda,sainikpuri,a s rao nagar,moulaali,krishna nagar colony,domestic,1,1325,1301.0,180809.625,1969.69
habsiguda,sainikpuri,a s rao nagar,moulaali,krishna nagar(rd36910),domestic,1,774,765.0,116312.0,1156.88
habsiguda,sainikpuri,a s rao nagar,moulaali,krishnaveni nagar,domestic,1,117,116.0,20852.0,247.0
habsiguda,sainikpuri,a s rao nagar,moulaali,laxminagar colony,domestic,1,602,599.0,77237.0,835.53
habsiguda,sainikpuri,a s rao nagar,moulaali,mahalaxmi temple,domestic,1,279,274.0,32306.0,336.43
habsiguda,sainikpuri,a s rao nagar,moulaali,mangapuram,domestic,1,1064,1055.0,148623.0,1491.28
habsiguda,sainikpuri,a s rao nagar,moulaali,mangapuram colony (north),domestic,1,1155,1141.0,169315.0,1746.82
habsiguda,sainikpuri,a s rao nagar,moulaali,moulaali,domestic,1,1,317.0,0.0,3.0
habsiguda,sainikpuri,a s rao nagar,moulaali,navodaya nagar,domestic,1,627,508.0,45173.0,385.2
habsiguda,sainikpuri,a s rao nagar,moulaali,net meters,domestic,1,24,24.0,2675.0,99.0
habsiguda,sainikpuri,a s rao nagar,moulaali,new hanuman nagar,domestic,1,740,688.0,84208.0,767.7
habsiguda,sainikpuri,a s rao nagar,moulaali,new sreenagar colony,domestic,1,609,579.0,74713.0,711.9
habsiguda,habsiguda,uppal,boduppal,venkatreddy colony,domestic,1,288,287.0,44772.0,386.0
habsiguda,habsiguda,uppal,boduppal,vijayapuri colony,domestic,1,527,525.0,75962.0,826.42
habsiguda,habsiguda,uppal,boduppal,vivekanadanagar colony,domestic,1,685,676.0,89397.0,839.5
habsiguda,habsiguda,uppal,boduppal,indira nagar,domestic,1,4,317.0,0.0,6.0
habsiguda,habsiguda,uppal,chilkanagar,balaji hills -iv,domestic,1,36,36.0,3795.0,96.0
habsiguda,habsiguda,uppal,chilkanagar,ambedkar nagar,domestic,1,379,328.0,29426.0,358.2
habsiguda,habsiguda,uppal,chilkanagar,ambedkar nagar 2,domestic,1,264,250.0,21102.0,234.92
habsiguda,habsiguda,uppal,chilkanagar,annapurna colony,domestic,1,350,345.0,42643.0,509.41
habsiguda,habsiguda,uppal,chilkanagar,ayyappa temple,domestic,1,621,615.0,82032.0,942.04
habsiguda,habsiguda,uppal,chilkanagar,balaji hills,domestic,1,40,40.0,2599.0,51.0
habsiguda,habsiguda,uppal,chilkanagar,balaji hills-1,domestic,1,38,38.0,4343.0,72.0
habsiguda,habsiguda,uppal,chilkanagar,balaji hills-ii,domestic,1,12,12.0,1429.0,20.0
habsiguda,habsiguda,uppal,chilkanagar,balaji hills-iii,domestic,1,10,10.0,941.0,18.0
habsiguda,habsiguda,uppal,chilkanagar,devendar nagar,domestic,1,575,478.0,44130.0,576.12
habsiguda,habsiguda,uppal,chilkanagar,devendar nagar phase-ii,domestic,1,437,410.0,36035.0,435.56
habsiguda,habsiguda,uppal,chilkanagar,devendra nagar,domestic,1,545,450.0,40795.0,496.88
habsiguda,habsiguda,uppal,chilkanagar,east balaji hills,domestic,1,603,599.0,90104.0,929.78
habsiguda,habsiguda,uppal,chilkanagar,eedaiah nagar,domestic,1,698,692.0,103625.0,1065.26
habsiguda,habsiguda,uppal,chilkanagar,gouthami nagar,domestic,1,169,156.0,11926.0,175.0
habsiguda,habsiguda,uppal,chilkanagar,govt school chilkanagar,domestic,1,1499,1351.5,177863.0,1634.33
habsiguda,habsiguda,uppal,chilkanagar,gowthami nagar - ii,domestic,1,84,81.0,5624.0,91.0
habsiguda,habsiguda,uppal,chilkanagar,hema nagar,domestic,1,1036,1025.0,133741.0,1747.56
habsiguda,habsiguda,uppal,chilkanagar,hema nagar road no-01 to 06,domestic,1,482,481.0,70703.0,748.6
habsiguda,habsiguda,uppal,chilkanagar,hv -i,domestic,1,1,1.0,144.0,10.0
habsiguda,habsiguda,uppal,chilkanagar,indira nagar,domestic,1,309,275.0,32227.0,249.82
habsiguda,habsiguda,uppal,chilkanagar,indira nagar ii,domestic,1,752,731.0,96021.0,814.56
habsiguda,sainikpuri,a s rao nagar,moulaali,old moulali,domestic,1,594,549.0,82094.0,839.95
habsiguda,sainikpuri,a s rao nagar,moulaali,pardhibasti upperguda,domestic,1,246,194.0,28863.0,235.5
habsiguda,sainikpuri,a s rao nagar,moulaali,pochamma temple beside dr kris,domestic,1,253,251.0,29602.0,263.66
habsiguda,sainikpuri,a s rao nagar,moulaali,r.t.c.colony,domestic,1,953,903.0,117385.0,1498.36
habsiguda,sainikpuri,a s rao nagar,moulaali,raghavendra nagar,domestic,1,349,348.0,51381.0,531.41
habsiguda,sainikpuri,a s rao nagar,moulaali,rajeev gandhi nagar,domestic,1,411,366.0,39250.0,228.86
habsiguda,sainikpuri,a s rao nagar,moulaali,rao nagar,domestic,1,142,136.0,24011.0,217.1
habsiguda,sainikpuri,a s rao nagar,moulaali,sadulla nagar,domestic,1,593,550.0,82936.0,656.69
habsiguda,sainikpuri,a s rao nagar,moulaali,sanjay gandhi nagar,domestic,1,180,160.0,19786.0,70.36
habsiguda,sainikpuri,a s rao nagar,moulaali,sardarpatel nagar,domestic,1,618,598.0,106777.0,1363.74
habsiguda,sainikpuri,a s rao nagar,moulaali,satyagiri colony,domestic,1,94,91.0,21856.0,247.3
habsiguda,sainikpuri,a s rao nagar,moulaali,shivananda nagar,domestic,1,408,391.0,52248.0,443.78
habsiguda,sainikpuri,a s rao nagar,moulaali,tirumala nagar,domestic,1,1499,1351.5,180809.625,1969.69
habsiguda,sainikpuri,a s rao nagar,moulaali,upperguda,domestic,1,891,877.0,125585.0,1219.13
habsiguda,sainikpuri,a s rao nagar,moulaali,vasanthavihar colony,domestic,1,263,261.0,47135.0,519.3
habsiguda,sainikpuri,a s rao nagar,moulaali,venkateshwara nagar,domestic,1,945,927.0,131620.0,1462.43
habsiguda,sainikpuri,a s rao nagar,moulaali,venkateshwaranagar-ii,domestic,1,1001,989.0,133874.0,1498.1
habsiguda,sainikpuri,a s rao nagar,moulaali,zts tirmal nagar,domestic,1,805,791.0,122606.0,1206.9
habsiguda,sainikpuri,a s rao nagar,moulaali,indira nagar,domestic,1,1,1.0,0.0,1.0
habsiguda,sainikpuri,a s rao nagar,neredmet,ambedkar nagar,domestic,1,428,391.0,51406.0,438.52
habsiguda,sainikpuri,a s rao nagar,neredmet,ambedkar nagar gym lane,domestic,1,383,379.0,52663.0,488.68
habsiguda,sainikpuri,a s rao nagar,neredmet,anthaiah colony,domestic,1,345,327.0,40368.0,380.96
habsiguda,habsiguda,uppal,chilkanagar,indira nagar-1,domestic,1,620,592.0,66227.0,555.62
habsiguda,habsiguda,uppal,chilkanagar,indra nagar-2,domestic,1,278,264.0,30248.0,278.08
habsiguda,habsiguda,uppal,chilkanagar,kakateeya kala nagar,domestic,1,99,47.0,5319.0,38.24
habsiguda,habsiguda,uppal,chilkanagar,kummari kunta,domestic,1,1052,1035.0,106679.0,1034.21
habsiguda,habsiguda,uppal,chilkanagar,kummari kunta-1,domestic,1,1039,1032.0,110441.0,1099.16
habsiguda,habsiguda,uppal,chilkanagar,mallaiah nagar bayannabodu,domestic,1,1025,993.0,137882.0,1349.1
habsiguda,habsiguda,uppal,chilkanagar,mallikarjuna nagar,domestic,1,423,413.0,43387.0,458.56
habsiguda,habsiguda,uppal,chilkanagar,mansani colony,domestic,1,350,347.0,63954.0,798.0
habsiguda,habsiguda,uppal,chilkanagar,markandya temple chilkanagar,domestic,1,863,848.0,95693.0,766.13
habsiguda,habsiguda,uppal,chilkanagar,mc dowel colony,domestic,1,1023,1014.0,132126.0,1507.12
habsiguda,habsiguda,uppal,chilkanagar,naiguda,domestic,1,542,519.0,67403.0,508.07
habsiguda,habsiguda,uppal,chilkanagar,naiguda-2,domestic,1,521,515.0,52961.0,503.0
habsiguda,habsiguda,uppal,chilkanagar,new hema nagar,domestic,1,787,776.0,99808.0,1202.64
habsiguda,habsiguda,uppal,chilkanagar,new ram nagar chillka nagar,domestic,1,805,800.0,83488.0,798.32
habsiguda,habsiguda,uppal,chilkanagar,padmavathi colony,domestic,1,395,392.0,55783.0,610.6
habsiguda,habsiguda,uppal,chilkanagar,padmavathi colony (balaji hill,domestic,1,814,801.0,118681.0,1392.76
habsiguda,habsiguda,uppal,chilkanagar,r n s phaseiii,domestic,1,317,313.0,60284.0,644.0
habsiguda,habsiguda,uppal,chilkanagar,rajashekar colony,domestic,1,682,673.0,112481.0,1223.6
habsiguda,habsiguda,uppal,chilkanagar,rns colony,domestic,1,442,433.0,77200.0,823.0
habsiguda,habsiguda,uppal,chilkanagar,sai nagar,domestic,1,432,426.0,70528.0,631.0
